year,layer,component,name,bus,carrier,p_nom
2030,existing,Generator,horizon_GasCT_proposed,South,Gas:CT,370.0
2030,existing,Generator,pueblo_airport_generating_station__GT1,South,Gas:CT,90.0
2030,existing,Generator,pueblo_airport_generating_station__GT2,South,Gas:CT,90.0
2030,existing,Generator,South_PSCO_GasIC_small,South,Gas:IC,18.0
2030,existing,Generator,South_WACM_GasIC_small,South,Gas:IC,9.2
2030,existing,Generator,South_WACM_GasST_small,South,Gas:ST,54.0
2030,existing,Generator,Denver_Hydro_agg,Denver,Hydro,25.5
2030,existing,Generator,Denver_Solar:PV_agg,Denver,Solar:PV,324.3
2030,existing,Generator,East_Solar:PV_agg,East,Solar:PV,101.5
2030,existing,Generator,East_Wind_pt1_agg,East,Wind,319.0
2030,existing,Generator,East_Wind_pt2_agg,East,Wind,2036.9
2030,existing,Generator,East_Wind_pt3_agg,East,Wind,1676.6
2030,existing,Generator,Mountain_Hydro_agg,Mountain,Hydro,39.5
2030,existing,Generator,Mountain_Solar:PV_agg,Mountain,Solar:PV,7.0
2030,existing,Generator,North_Hydro_agg,North,Hydro,192.90000000000003
2030,existing,Generator,North_Solar:PV_agg,North,Solar:PV,317.40000000000003
2030,existing,Generator,North_Wind_pt1_agg,North,Wind,865.5
2030,existing,Generator,South_Hydro_agg,South,Hydro,47.1
2030,existing,Generator,South_Solar:PV_agg,South,Solar:PV,2467.86
2030,existing,Generator,South_Wind_pt1_agg,South,Wind,409.0
2030,existing,Generator,West_Hydro_agg,West,Hydro,382.59999999999997
2030,existing,Generator,West_Solar:PV_agg,West,Solar:PV,1441.6
2030,existing,Generator,cherokee__7_cc,Denver,Gas:CC,576.0
2030,existing,Generator,fort_st_vrain__1_cc,North,Gas:CC,499.2258064516129
2030,existing,Generator,rocky_mountain_energy_center__STG1_cc,North,Gas:CC,592.0
2030,existing,Generator,front_range_power_plant__3_cc,South,Gas:CC,460.0
2030,new_build,Generator,Candidate_Wind_East_pt1,East,Wind,2742.052923795627
2030,new_build,Generator,Candidate_Wind_North_pt1,North,Wind,152.9615487250796
2030,new_build,Generator,Candidate_Gas:CT_West,West,Gas:CT,1196.2658704206476
2030,new_build,Generator,Candidate_Gas:CC_Mountain,Mountain,Gas:CC,2274.525355959304
2030,existing,StorageUnit,Denver_Hydro:Pumped_agg,Denver,Hydro:Pumped,340.0
2030,existing,StorageUnit,Denver_Storage:Battery_agg,Denver,Storage:Battery,61.1
2030,existing,StorageUnit,Mountain_Hydro:Pumped_agg,Mountain,Hydro:Pumped,230.0
2030,existing,StorageUnit,North_Hydro:Pumped_agg,North,Hydro:Pumped,8.5
2030,existing,StorageUnit,North_Storage:Battery_agg,North,Storage:Battery,56.0
2030,existing,StorageUnit,South_Storage:Battery_agg,South,Storage:Battery,229.2
2030,existing,StorageUnit,West_Storage:Battery_agg,West,Storage:Battery,856.0
2035,existing,Generator,canyon_peak_power_station_GasCT_proposed,Denver,Gas:CT,133.2
2035,existing,Generator,Denver_PSCO_GasIC_small,Denver,Gas:IC,226.32
2035,existing,Generator,fort_st_vrain__5,North,Gas:CT,140.0
2035,existing,Generator,fort_st_vrain__6,North,Gas:CT,140.0
2035,existing,Generator,rawhide_GasCT_proposed,North,Gas:CT,223.0
2035,existing,Generator,rawhide__F,North,Gas:CT,128.0
2035,existing,Generator,spindle_hill_energy_center__GEN1,North,Gas:CT,135.0
2035,existing,Generator,spindle_hill_energy_center__GEN2,North,Gas:CT,135.0
2035,existing,Generator,South_PSCO_GasCC_small,South,Gas:CC,188.0
2035,existing,Generator,South_WACM_GasCT_small,South,Gas:CT,210.0
2035,existing,Generator,horizon_GasCT_proposed,South,Gas:CT,370.0
2035,existing,Generator,pueblo_airport_generating_station__GT1,South,Gas:CT,90.0
2035,existing,Generator,pueblo_airport_generating_station__GT2,South,Gas:CT,90.0
2035,existing,Generator,Denver_Hydro_agg,Denver,Hydro,25.5
2035,existing,Generator,Denver_Solar:PV_agg,Denver,Solar:PV,324.3
2035,existing,Generator,East_Solar:PV_agg,East,Solar:PV,101.5
2035,existing,Generator,East_Wind_pt1_agg,East,Wind,319.0
2035,existing,Generator,East_Wind_pt2_agg,East,Wind,2036.9
2035,existing,Generator,East_Wind_pt3_agg,East,Wind,1676.6
2035,existing,Generator,Mountain_Hydro_agg,Mountain,Hydro,39.5
2035,existing,Generator,Mountain_Solar:PV_agg,Mountain,Solar:PV,7.0
2035,existing,Generator,North_Hydro_agg,North,Hydro,192.90000000000003
2035,existing,Generator,North_Solar:PV_agg,North,Solar:PV,317.40000000000003
2035,existing,Generator,North_Wind_pt1_agg,North,Wind,865.5
2035,existing,Generator,South_Hydro_agg,South,Hydro,47.1
2035,existing,Generator,South_Solar:PV_agg,South,Solar:PV,2467.86
2035,existing,Generator,South_Wind_pt1_agg,South,Wind,409.0
2035,existing,Generator,West_Hydro_agg,West,Hydro,382.59999999999997
2035,existing,Generator,West_Solar:PV_agg,West,Solar:PV,1441.6
2035,existing,Generator,cherokee__7_cc,Denver,Gas:CC,576.0
2035,vintage,Generator,Built_Wind_East_pt1_2030,East,Wind,2742.052923795627
2035,vintage,Generator,Built_Wind_North_pt1_2030,North,Wind,152.9615487250796
2035,vintage,Generator,Built_Gas:CT_West_2030,West,Gas:CT,1196.2658704206476
2035,vintage,Generator,Built_Gas:CC_Mountain_2030,Mountain,Gas:CC,2274.525355959304
2035,new_build,Generator,Candidate_Wind_East_pt1,East,Wind,624.8567033075045
2035,new_build,Generator,Candidate_Gas:CT_East,East,Gas:CT,4093.2582376918353
2035,new_build,Generator,Candidate_Gas:CC_North,North,Gas:CC,2097.0163908526447
2035,existing,StorageUnit,Denver_Hydro:Pumped_agg,Denver,Hydro:Pumped,340.0
2035,existing,StorageUnit,Denver_Storage:Battery_agg,Denver,Storage:Battery,61.1
2035,existing,StorageUnit,Mountain_Hydro:Pumped_agg,Mountain,Hydro:Pumped,230.0
2035,existing,StorageUnit,North_Hydro:Pumped_agg,North,Hydro:Pumped,8.5
2035,existing,StorageUnit,North_Storage:Battery_agg,North,Storage:Battery,56.0
2035,existing,StorageUnit,South_Storage:Battery_agg,South,Storage:Battery,225.0
2035,existing,StorageUnit,West_Storage:Battery_agg,West,Storage:Battery,856.0
2040,existing,Generator,canyon_peak_power_station_GasCT_proposed,Denver,Gas:CT,133.2
2040,existing,Generator,rawhide_GasCT_proposed,North,Gas:CT,223.0
2040,existing,Generator,South_PSCO_GasCC_small,South,Gas:CC,188.0
2040,existing,Generator,South_WACM_GasCT_small,South,Gas:CT,210.0
2040,existing,Generator,horizon_GasCT_proposed,South,Gas:CT,370.0
2040,existing,Generator,pueblo_airport_generating_station__GT1,South,Gas:CT,90.0
2040,existing,Generator,pueblo_airport_generating_station__GT2,South,Gas:CT,90.0
2040,existing,Generator,Denver_Hydro_agg,Denver,Hydro,25.5
2040,existing,Generator,Denver_Solar:PV_agg,Denver,Solar:PV,324.3
2040,existing,Generator,East_Solar:PV_agg,East,Solar:PV,101.5
2040,existing,Generator,East_Wind_pt1_agg,East,Wind,75.0
2040,existing,Generator,East_Wind_pt2_agg,East,Wind,2036.9
2040,existing,Generator,East_Wind_pt3_agg,East,Wind,1676.6
2040,existing,Generator,Mountain_Hydro_agg,Mountain,Hydro,39.5
2040,existing,Generator,Mountain_Solar:PV_agg,Mountain,Solar:PV,7.0
2040,existing,Generator,North_Hydro_agg,North,Hydro,192.90000000000003
2040,existing,Generator,North_Solar:PV_agg,North,Solar:PV,317.40000000000003
2040,existing,Generator,North_Wind_pt1_agg,North,Wind,865.5
2040,existing,Generator,South_Hydro_agg,South,Hydro,47.1
2040,existing,Generator,South_Solar:PV_agg,South,Solar:PV,2467.86
2040,existing,Generator,South_Wind_pt1_agg,South,Wind,409.0
2040,existing,Generator,West_Hydro_agg,West,Hydro,362.7
2040,existing,Generator,West_Solar:PV_agg,West,Solar:PV,1441.6
2040,existing,Generator,cherokee__7_cc,Denver,Gas:CC,576.0
2040,vintage,Generator,Built_Wind_East_pt1_2030,East,Wind,2742.052923795627
2040,vintage,Generator,Built_Wind_North_pt1_2030,North,Wind,152.9615487250796
2040,vintage,Generator,Built_Gas:CT_West_2030,West,Gas:CT,1196.2658704206476
2040,vintage,Generator,Built_Gas:CC_Mountain_2030,Mountain,Gas:CC,2274.525355959304
2040,vintage,Generator,Built_Wind_East_pt1_2035,East,Wind,624.8567033075045
2040,vintage,Generator,Built_Gas:CT_East_2035,East,Gas:CT,4093.2582376918353
2040,vintage,Generator,Built_Gas:CC_North_2035,North,Gas:CC,2097.0163908526447
2040,new_build,Generator,Candidate_Wind_East_pt1,East,Wind,380.0053617074016
2040,new_build,Generator,Candidate_Wind_North_pt1,North,Wind,617.7830794756716
2040,new_build,Generator,Candidate_Gas:CT_Denver,Denver,Gas:CT,1988.6066818782037
2040,new_build,Generator,Candidate_Gas:CC_North,North,Gas:CC,585.4503108369148
2040,existing,StorageUnit,Denver_Hydro:Pumped_agg,Denver,Hydro:Pumped,340.0
2040,existing,StorageUnit,Mountain_Hydro:Pumped_agg,Mountain,Hydro:Pumped,230.0
2040,existing,StorageUnit,North_Hydro:Pumped_agg,North,Hydro:Pumped,8.5
2040,existing,StorageUnit,West_Storage:Battery_agg,West,Storage:Battery,856.0
2040,new_build,StorageUnit,Candidate_Storage:Battery_West,West,Storage:Battery,8.597958623376137
2045,existing,Generator,canyon_peak_power_station_GasCT_proposed,Denver,Gas:CT,133.2
2045,existing,Generator,rawhide_GasCT_proposed,North,Gas:CT,223.0
2045,existing,Generator,South_WACM_GasCT_small,South,Gas:CT,210.0
2045,existing,Generator,horizon_GasCT_proposed,South,Gas:CT,370.0
2045,existing,Generator,Denver_Hydro_agg,Denver,Hydro,25.5
2045,existing,Generator,Denver_Solar:PV_agg,Denver,Solar:PV,324.3
2045,existing,Generator,East_Solar:PV_agg,East,Solar:PV,101.5
2045,existing,Generator,East_Wind_pt1_agg,East,Wind,75.0
2045,existing,Generator,East_Wind_pt2_agg,East,Wind,2036.9
2045,existing,Generator,East_Wind_pt3_agg,East,Wind,352.1
2045,existing,Generator,Mountain_Hydro_agg,Mountain,Hydro,39.5
2045,existing,Generator,Mountain_Solar:PV_agg,Mountain,Solar:PV,7.0
2045,existing,Generator,North_Hydro_agg,North,Hydro,192.90000000000003
2045,existing,Generator,North_Solar:PV_agg,North,Solar:PV,317.40000000000003
2045,existing,Generator,North_Wind_pt1_agg,North,Wind,145.0
2045,existing,Generator,South_Hydro_agg,South,Hydro,47.1
2045,existing,Generator,South_Solar:PV_agg,South,Solar:PV,2467.86
2045,existing,Generator,South_Wind_pt1_agg,South,Wind,399.2
2045,existing,Generator,West_Hydro_agg,West,Hydro,362.7
2045,existing,Generator,West_Solar:PV_agg,West,Solar:PV,1441.6
2045,existing,Generator,cherokee__7_cc,Denver,Gas:CC,576.0
2045,vintage,Generator,Built_Wind_East_pt1_2030,East,Wind,2742.052923795627
2045,vintage,Generator,Built_Wind_North_pt1_2030,North,Wind,152.9615487250796
2045,vintage,Generator,Built_Gas:CT_West_2030,West,Gas:CT,1196.2658704206476
2045,vintage,Generator,Built_Gas:CC_Mountain_2030,Mountain,Gas:CC,2274.525355959304
2045,vintage,Generator,Built_Wind_East_pt1_2035,East,Wind,624.8567033075045
2045,vintage,Generator,Built_Gas:CT_East_2035,East,Gas:CT,4093.2582376918353
2045,vintage,Generator,Built_Gas:CC_North_2035,North,Gas:CC,2097.0163908526447
2045,vintage,Generator,Built_Wind_East_pt1_2040,East,Wind,380.0053617074016
2045,vintage,Generator,Built_Wind_North_pt1_2040,North,Wind,617.7830794756716
2045,vintage,Generator,Built_Gas:CT_Denver_2040,Denver,Gas:CT,1988.6066818782037
2045,vintage,Generator,Built_Gas:CC_North_2040,North,Gas:CC,585.4503108369148
2045,new_build,Generator,Candidate_Solar:PV_South,South,Solar:PV,2714.5028833589977
2045,new_build,Generator,Candidate_Wind_East_pt1,East,Wind,2907.2960750873967
2045,new_build,Generator,Candidate_Wind_North_pt1,North,Wind,2738.5380893857587
2045,new_build,Generator,Candidate_Gas:CT_South,South,Gas:CT,1171.7417754687085
2045,existing,StorageUnit,Denver_Hydro:Pumped_agg,Denver,Hydro:Pumped,340.0
2045,existing,StorageUnit,Mountain_Hydro:Pumped_agg,Mountain,Hydro:Pumped,230.0
2045,existing,StorageUnit,North_Hydro:Pumped_agg,North,Hydro:Pumped,8.5
2045,vintage,StorageUnit,Built_Storage:Battery_West_2040,West,Storage:Battery,8.597958623376137
2045,new_build,StorageUnit,Candidate_Storage:Battery_Denver,Denver,Storage:Battery,2993.043224151041
2050,existing,Generator,canyon_peak_power_station_GasCT_proposed,Denver,Gas:CT,133.2
2050,existing,Generator,rawhide_GasCT_proposed,North,Gas:CT,223.0
2050,existing,Generator,horizon_GasCT_proposed,South,Gas:CT,370.0
2050,existing,Generator,Denver_Hydro_agg,Denver,Hydro,25.5
2050,existing,Generator,Denver_Solar:PV_agg,Denver,Solar:PV,324.3
2050,existing,Generator,East_Solar:PV_agg,East,Solar:PV,89.4
2050,existing,Generator,East_Wind_pt2_agg,East,Wind,104.0
2050,existing,Generator,Mountain_Hydro_agg,Mountain,Hydro,10.0
2050,existing,Generator,Mountain_Solar:PV_agg,Mountain,Solar:PV,7.0
2050,existing,Generator,North_Hydro_agg,North,Hydro,192.90000000000003
2050,existing,Generator,North_Solar:PV_agg,North,Solar:PV,127.0
2050,existing,Generator,North_Wind_pt1_agg,North,Wind,145.0
2050,existing,Generator,South_Hydro_agg,South,Hydro,47.1
2050,existing,Generator,South_Solar:PV_agg,South,Solar:PV,2339.94
2050,existing,Generator,West_Hydro_agg,West,Hydro,362.7
2050,existing,Generator,West_Solar:PV_agg,West,Solar:PV,1441.6
2050,vintage,Generator,Built_Wind_East_pt1_2030,East,Wind,2742.052923795627
2050,vintage,Generator,Built_Wind_North_pt1_2030,North,Wind,152.9615487250796
2050,vintage,Generator,Built_Gas:CT_West_2030,West,Gas:CT,1196.2658704206476
2050,vintage,Generator,Built_Gas:CC_Mountain_2030,Mountain,Gas:CC,2274.525355959304
2050,vintage,Generator,Built_Wind_East_pt1_2035,East,Wind,624.8567033075045
2050,vintage,Generator,Built_Gas:CT_East_2035,East,Gas:CT,4093.2582376918353
2050,vintage,Generator,Built_Gas:CC_North_2035,North,Gas:CC,2097.0163908526447
2050,vintage,Generator,Built_Wind_East_pt1_2040,East,Wind,380.0053617074016
2050,vintage,Generator,Built_Wind_North_pt1_2040,North,Wind,617.7830794756716
2050,vintage,Generator,Built_Gas:CT_Denver_2040,Denver,Gas:CT,1988.6066818782037
2050,vintage,Generator,Built_Gas:CC_North_2040,North,Gas:CC,585.4503108369148
2050,vintage,Generator,Built_Solar:PV_South_2045,South,Solar:PV,2714.5028833589977
2050,vintage,Generator,Built_Wind_East_pt1_2045,East,Wind,2907.2960750873967
2050,vintage,Generator,Built_Wind_North_pt1_2045,North,Wind,2738.5380893857587
2050,vintage,Generator,Built_Gas:CT_South_2045,South,Gas:CT,1171.7417754687085
2050,new_build,Generator,Candidate_Solar:PV_West,West,Solar:PV,13093.038530087413
2050,new_build,Generator,Candidate_Wind_East_pt2,East,Wind,1645.0079648975748
2050,new_build,Generator,Candidate_Wind_East_pt3,East,Wind,1632.868884133188
2050,new_build,Generator,Candidate_Wind_North_pt1,North,Wind,1665.3405436901055
2050,new_build,Generator,Candidate_Wind_South_pt1,South,Wind,2687.5481855072762
2050,existing,StorageUnit,Denver_Hydro:Pumped_agg,Denver,Hydro:Pumped,340.0
2050,existing,StorageUnit,Mountain_Hydro:Pumped_agg,Mountain,Hydro:Pumped,230.0
2050,existing,StorageUnit,North_Hydro:Pumped_agg,North,Hydro:Pumped,8.5
2050,vintage,StorageUnit,Built_Storage:Battery_West_2040,West,Storage:Battery,8.597958623376137
2050,vintage,StorageUnit,Built_Storage:Battery_Denver_2045,Denver,Storage:Battery,2993.043224151041
2050,new_build,StorageUnit,Candidate_Storage:Battery_North,North,Storage:Battery,7395.514047008374
